lambda,cov.prob
10.4,0.9573261005298057
10.5,0.9570445162300348
10.600000000000001,0.9565667373718608
10.700000000000001,0.9558934473538542
10.8,0.9500167635420248
10.9,0.9516967978168873
11,0.9531907279299717
11.100000000000001,0.9545013025193633
11.200000000000001,0.9556310157506502
11.3,0.9565821139860439
11.4,0.9573566034785693
11.5,0.9579562590089449
11.600000000000001,0.9583826333841099
11.700000000000001,0.9586370677178117
11.8,0.9587207024150999
11.9,0.9586344887841087
12,0.9583792012000449
12.100000000000001,0.9500234560067454
12.200000000000001,0.9517683482173652
12.3,0.9533499159218947
12.4,0.9547706476236908
12.5,0.956032828953445
12.600000000000001,0.9571385457358684
12.700000000000001,0.9580896878649344
12.8,0.9588879539370211
12.9,0.9595348565917785
13,0.9600317285110211
13.100000000000001,0.9603797290265201
13.200000000000001,0.960579851288099
13.3,0.960632929944075
13.4,0.9605396492866861
13.5,0.9603005518158351
13.600000000000001,0.9599160471751524
13.700000000000001,0.9593864214151392
13.8,0.9503020186515402
13.9,0.9510638277875396
14,0.9516681503846727
14.100000000000001,0.9521161787291001
14.200000000000001,0.9524089774561022
14.3,0.9525474891640929
14.4,0.9525325404785371
14.5,0.9523648485243784
14.600000000000001,0.9520450277659573
14.700000000000001,0.9515735971738765
14.8,0.9509509876787988
14.9,0.9502037609601066
15,0.9513887262487769
15.100000000000001,0.9524331424286877
15.200000000000001,0.9533383889350808
15.3,0.9541057241555262
15.4,0.9547362880985857
15.5,0.955231105506845
15.600000000000001,0.9555910893870847
15.700000000000001,0.9558170449303235
15.8,0.9559096737944962
15.9,0.9558695787225647
16,0.9556972684689753
16.1,0.9507438769315892
16.2,0.9521180145887883
16.3,0.9533667053833588
16.400000000000002,0.9544913723053144
16.5,0.955493330820408
16.6,0.9563737899367428
16.7,0.9571338536515179
16.8,0.9577745227601072
16.900000000000002,0.9582966970095692
17,0.95870117757854445
17.1,0.9589886698654565
17.2,0.9591597865668522
17.3,0.9592150510277042
17.400000000000002,0.9591549008454952
17.5,0.9589796917099079
17.6,0.958689701460005
17.7,0.9505468180188179
17.8,0.9512590165757027
17.900000000000002,0.9518485173224907
18,0.9523161136105062
18.1,0.9526625216182306
18.2,0.9528883827082928
18.3,0.9529942660393566
18.400000000000002,0.9529806714167514
18.5,0.9528480323655834
18.6,0.9525967194100796
18.7,0.9503820694368434
18.8,0.9515247816804366
18.900000000000002,0.9525562590449702
19,0.9534775037373189
19.1,0.9542894422531158
19.200000000000003,0.9549929261872266
19.3,0.9555887332952094
19.400000000000002,0.9560775687950641
19.5,0.9564600668983988
19.6,0.9567367925600333
19.700000000000003,0.9569082434349254
19.8,0.9569748520312125
19.900000000000002,0.9569369880480856
20,0.9567949608871625
20.1,0.9565490223259476
20.200000000000003,0.9561993693419913
20.3,0.9557461470762922
20.400000000000002,0.9503364569188006
20.5,0.9507671677553082
20.6,0.9510890701340792
20.700000000000003,0.951302676297086
20.8,0.9514084451305552
20.900000000000002,0.9514067840521351
21,0.9512980510602951
21.1,0.9510825569357484
21.200000000000003,0.9507605675845986
21.3,0.9507886221856985
21.400000000000002,0.951726610863576
21.5,0.9525655300193021
21.6,0.953306107899542
21.700000000000003,0.953949016454196
21.8,0.9544948720168507
21.900000000000002,0.9549442361569903
22,0.9552976166971332
22.1,0.9555554688879304
22.200000000000003,0.9557181967341535
22.3,0.9557861544643886
22.400000000000002,0.9557596481372037
22.5,0.9556389373764221
22.6,0.9554242372281314
22.700000000000003,0.9551157201319694
22.8,0.9547135179991967
22.900000000000002,0.9542177243900457
23,0.9502048691363293
23.1,0.950498370564162
23.200000000000003,0.9506944373561794
23.3,0.9507934407087192
23.400000000000002,0.9507957117452458
23.5,0.95070154295891
23.6,0.950511189768977
23.700000000000003,0.9502248721843977
23.8,0.9508347960967705
23.900000000000002,0.9516844463634992
24,0.9524448684222475
24.1,0.9531166474289199
24.200000000000003,0.9537003243699145
24.3,0.9541963965321302
24.400000000000002,0.9546053180988735
24.5,0.9549275008671927
24.6,0.9551633150820488
24.700000000000003,0.9553130903826565
24.8,0.9553771168562305
24.900000000000002,0.9553556461943109
25,0.9552488929467642
25.1,0.9550570358685027
25.200000000000003,0.9547802193539094
25.3,0.9544185549539143
25.400000000000002,0.9500014752604102
25.5,0.9503543100393348
25.6,0.9506189255766438
25.700000000000003,0.9507956573899081
25.8,0.9508848075801036
25.900000000000002,0.9508866458006969
26,0.9508014103181021
26.1,0.950629309159011
26.200000000000003,0.9505856878787174
26.3,0.9514352309961467
26.400000000000002,0.9522036724375325
26.5,0.9528915273080948
26.6,0.9534992745883738
26.700000000000003,0.9540273573819394
26.8,0.9544761832605078
26.900000000000002,0.9548461247035075
27,0.9551375196290396
27.1,0.9553506720131283
27.200000000000003,0.95548585259406
27.3,0.9555432996585634
27.400000000000002,0.9555232199065052
27.5,0.9554257893907446
27.6,0.9552511545287078
27.700000000000003,0.954999433182233
27.8,0.9503020572365186
27.900000000000002,0.9506987769116526
28,0.9510154212693805
28.1,0.9512522941367771
28.200000000000003,0.9514096708323948
28.3,0.9514877988293083
28.400000000000002,0.9514868984918079
28.5,0.9514071638826537
28.6,0.9508162758128142
28.700000000000003,0.9516583621679829
28.8,0.9524265685302002
28.900000000000002,0.9531213535003448
29,0.9537431454118585
29.1,0.9542923424460924
29.200000000000003,0.9547693128240327
29.3,0.9551743950723772
29.400000000000002,0.9555078983619196
29.5,0.9557701029161021
29.6,0.9559612604875537
29.700000000000003,0.9560815949003764
29.8,0.9561313026558952
29.900000000000002,0.9561105535995204
30,0.9560194916463698
30.1,0.9504713616388805
30.200000000000003,0.95097335432199
30.3,0.9514021716231394
30.400000000000002,0.9517581155162804
30.5,0.9520414628095388
30.6,0.9522524655426902
30.700000000000003,0.9523913514464725
30.8,0.9524583244616329
30.900000000000002,0.9505059115896426
31,0.9514034056223035
31.1,0.9522329983213986
31.200000000000003,0.9529951282483577
31.3,0.9536902081272884
31.400000000000002,0.9543186248184621
31.5,0.9548807393537543
31.6,0.9553768870327072
31.700000000000003,0.9558073775778316
31.8,0.9561724953477169
31.900000000000002,0.9564724996064705
32,0.956707624847957
32.1,0.956878081173273
32.2,0.9569840547198476
32.300000000000004,0.9501574768357082
32.4,0.9508104941156609
32.5,0.9513961250133134
32.6,0.9519146905711328
32.7,0.9523664893467036
32.800000000000004,0.952751797577955
32.9,0.9530708694014942
33,0.9533239371226585
33.1,0.9535112115358324
33.2,0.9536328822935703
33.300000000000004,0.9536891183229889
33.4,0.9536800682878822
33.5,0.9536058610949558
33.6,0.9534666064425655
33.7,0.9532623954102899
33.800000000000004,0.952993301087657
33.9,0.9526593792403133
34,0.9522606690118919
34.1,0.950097906625158
34.2,0.9502345758161701
34.300000000000004,0.9503048384999382
34.4,0.9503088502130681
34.5,0.9502467492004117
34.6,0.9505655597533699
34.7,0.9512792235661653
34.800000000000004,0.9519309319300158
34.9,0.9525209992749278
35,0.9530497200960069
35.1,0.9535173690062325
35.2,0.9539242008333985
35.300000000000004,0.95427045076028
35.4,0.9545563345070406
35.5,0.9547820485548337
35.6,0.9549477704095509
35.7,0.9550536589046162
35.800000000000004,0.9550998545416994
35.9,0.9550864798682137
36,0.955013639890387
36.1,0.9503326432878226
36.2,0.9507567220630412
36.300000000000004,0.9511193519515129
36.4,0.9514207441586838
36.5,0.9516610928339869
36.6,0.9518405752967669
36.7,0.9519593522991492
36.800000000000004,0.9502676932981123
36.9,0.9510857055241804
37,0.9518462720448135
37.1,0.9525497184968118
37.2,0.9531963528173607
37.300000000000004,0.9537864651845318
37.4,0.954320327995251
37.5,0.9547981958801005
37.6,0.9552203057542903
37.7,0.9555868769041105
37.800000000000004,0.9558981111081445
37.9,0.9561541927925006
38,0.9563552892192742
38.1,0.956501550707467
38.2,0.9502243335615163
38.300000000000004,0.9508326239096649
38.400000000000006,0.9513839102105353
38.5,0.9518784366305537
38.6,0.9523164314780704
38.7,0.9526981072677346
38.800000000000004,0.9530236608178522
38.900000000000006,0.9532932733800487
39,0.9535071108004918
39.1,0.9536653237119763
39.2,0.9537680477560743
39.300000000000004,0.953815403834566
39.400000000000006,0.9538074983893626
39.5,0.953744423710065
39.6,0.9536262582683175
39.7,0.9534530670780821
39.800000000000004,0.9501173647451199
39.900000000000006,0.9503998267590427
40,0.9506258122053394
40.1,0.9507954712327651
40.2,0.9509089406044942
40.300000000000004,0.9509663439205301
40.400000000000006,0.9504631956120655
40.5,0.9511722672938124
40.6,0.9518284638741994
40.7,0.9524320424233227
40.800000000000004,0.9529832455652893
40.900000000000006,0.953482301455078
41,0.9539294237838029
41.1,0.9543248118119426
41.2,0.9546686504300266
41.300000000000004,0.9549611102462818
41.400000000000006,0.9552023477007083
41.5,0.9553925052050285
41.6,0.9555317113079599
41.7,0.9556200808851988
41.800000000000004,0.9502582486260083
41.900000000000006,0.9507718476107596
42,0.9512328859829724
42.1,0.9516415561401788
42.2,0.9519980375228241
42.300000000000004,0.952302496685315
42.400000000000006,0.9525550873922339
42.5,0.9527559507391733
42.6,0.9529052152977089
42.7,0.9530029972839171
42.800000000000004,0.9530494007499035
42.900000000000006,0.9530445177977401
43,0.9529884288152192
43.1,0.9528812027328072
43.2,0.9527228973011637
43.300000000000004,0.95251355938858
43.400000000000006,0.9522532252976905
43.5,0.9500919909058636
43.6,0.950250915068616
43.7,0.9503577776345022
43.800000000000004,0.9504126846033594
43.900000000000006,0.9502705923108168
44,0.9509307867346812
44.1,0.9515419748604819
44.2,0.9521043744589615
44.300000000000004,0.9526181912613418
44.400000000000006,0.9530836189382689
44.5,0.9535008391010589
44.6,0.9538700213249295
44.7,0.9541913231938381
44.800000000000004,0.9544648903665872
44.900000000000006,0.954690856663795
45,0.9548693441753294
45.1,0.9550004633878137
45.2,0.955084313331746
45.300000000000004,0.9500990725914215
45.400000000000006,0.950576838789691
45.5,0.9510058704018896
45.6,0.9513863315163342
45.7,0.95171837533827075
45.800000000000004,0.9520021442440646
45.900000000000006,0.9522377698552975
46,0.9524253731324032
46.1,0.9525650644874686
46.2,0.9526569439157829
46.300000000000004,0.9527011011457222
46.400000000000006,0.9526976158065505
46.5,0.9526465576136761
46.6,0.9525479865709335
46.7,0.9524019531893935
46.800000000000004,0.9522084987222545
46.900000000000006,0.9519676554153057
47,0.9516794467724677
47.1,0.9501060930192375
47.2,0.9502057375559843
47.300000000000004,0.9502571714760435
47.400000000000006,0.9504169222920643
47.5,0.9510313024711896
47.6,0.9516001949571695
47.7,0.9521237865888427
47.800000000000004,0.9526022539611861
47.900000000000006,0.9530357634074191
48,0.9534244709988869
48.1,0.9537685225624972
48.2,0.9540680537154271
48.300000000000004,0.9543231899168405
48.400000000000006,0.9545340465363339
48.5,0.9547007289387996
48.6,0.9548233325854172
48.7,0.9549019431504353
48.800000000000004,0.9502686251871776
48.900000000000006,0.9507127496918125
49,0.9511116198681373
49.1,0.9514653771373707
49.2,0.95177415359453
49.300000000000004,0.9520380720513445
49.400000000000006,0.9522572460951867
49.5,0.9524317801637099
49.6,0.9525617696349397
49.7,0.9526473009324825
49.800000000000004,0.9526884516455747
49.900000000000006,0.952685290663621
50,0.9526378783249041
